instant,dteday,season,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,cnt
7877,29-11-2011,4,11,20,0,2,1,2,0.38,0.3939,0.87,0.2537,8,184
7878,29-11-2011,4,11,21,0,2,1,2,0.38,0.3939,0.87,0.2537,9,125
7879,29-11-2011,4,11,22,0,2,1,1,0.38,0.3939,0.82,0.2985,5,95
7880,29-11-2011,4,11,23,0,2,1,1,0.36,0.3333,0.76,0.3881,0,53
7881,30-11-2011,4,11,0,0,3,1,1,0.36,0.3333,0.62,0.4179,1,24
7882,30-11-2011,4,11,1,0,3,1,1,0.34,0.303,0.66,0.3284,0,8
7883,30-11-2011,4,11,2,0,3,1,1,0.32,0.3182,0.7,0.1642,0,5
7884,30-11-2011,4,11,3,0,3,1,1,0.32,0.3182,0.7,0.1642,0,1
7885,30-11-2011,4,11,4,0,3,1,1,0.3,0.2879,0.75,0.2239,0,5
7886,30-11-2011,4,11,5,0,3,1,1,0.28,0.2727,0.81,0.194,1,22
7887,30-11-2011,4,11,6,0,3,1,1,0.26,0.2727,0.87,0.1045,3,103
7888,30-11-2011,4,11,7,0,3,1,1,0.26,0.2727,0.81,0.1045,9,285
7889,30-11-2011,4,11,8,0,3,1,1,0.28,0.2727,0.81,0.194,13,478
7890,30-11-2011,4,11,9,0,3,1,1,0.3,0.2879,0.75,0.2836,7,193
7891,30-11-2011,4,11,10,0,3,1,1,0.34,0.3182,0.66,0.2239,15,110
7892,30-11-2011,4,11,11,0,3,1,1,0.38,0.3939,0.54,0.2985,10,122
7893,30-11-2011,4,11,12,0,3,1,2,0.36,0.3333,0.53,0.2836,12,160
7894,30-11-2011,4,11,13,0,3,1,2,0.38,0.3939,0.43,0.3582,16,147
7895,30-11-2011,4,11,14,0,3,1,2,0.38,0.3939,0.43,0.3582,13,112
7896,30-11-2011,4,11,15,0,3,1,1,0.36,0.3333,0.46,0.3284,11,115
7897,30-11-2011,4,11,16,0,3,1,1,0.36,0.3333,0.46,0.2836,27,226
7898,30-11-2011,4,11,17,0,3,1,2,0.34,0.303,0.49,0.3284,15,380
7899,30-11-2011,4,11,18,0,3,1,1,0.34,0.303,0.49,0.3284,7,376
7900,30-11-2011,4,11,19,0,3,1,2,0.32,0.303,0.57,0.2836,6,279
7901,30-11-2011,4,11,20,0,3,1,2,0.32,0.303,0.57,0.2836,6,190
7902,30-11-2011,4,11,21,0,3,1,1,0.32,0.2879,0.53,0.3881,7,135
7903,30-11-2011,4,11,22,0,3,1,1,0.3,0.2727,0.56,0.2985,5,87
7904,30-11-2011,4,11,23,0,3,1,1,0.28,0.2576,0.52,0.2836,4,50
7905,01-12-2011,4,12,0,0,4,1,1,0.28,0.2576,0.52,0.3284,1,20
7906,01-12-2011,4,12,1,0,4,1,1,0.26,0.2424,0.6,0.2836,1,10
7907,01-12-2011,4,12,2,0,4,1,1,0.26,0.2273,0.56,0.2985,1,9
7908,01-12-2011,4,12,3,0,4,1,1,0.26,0.2424,0.56,0.2537,1,7
7909,01-12-2011,4,12,4,0,4,1,1,0.26,0.2424,0.56,0.2836,0,1
7910,01-12-2011,4,12,5,0,4,1,1,0.26,0.2424,0.56,0.2537,1,24
7911,01-12-2011,4,12,6,0,4,1,1,0.24,0.2121,0.65,0.2836,5,97
7912,01-12-2011,4,12,7,0,4,1,1,0.24,0.2121,0.65,0.3582,11,276
7913,01-12-2011,4,12,8,0,4,1,1,0.26,0.2273,0.6,0.3284,15,477
7914,01-12-2011,4,12,9,0,4,1,1,0.3,0.2727,0.52,0.3284,9,224
7915,01-12-2011,4,12,10,0,4,1,1,0.32,0.303,0.53,0.2985,7,93
7916,01-12-2011,4,12,11,0,4,1,1,0.34,0.3182,0.49,0.2537,7,102
7917,01-12-2011,4,12,12,0,4,1,1,0.36,0.3485,0.46,0.2239,9,148
7918,01-12-2011,4,12,13,0,4,1,1,0.4,0.4091,0.4,0.2239,17,154
7919,01-12-2011,4,12,14,0,4,1,1,0.4,0.4091,0.4,0.2239,20,150
7920,01-12-2011,4,12,15,0,4,1,1,0.4,0.4091,0.4,0.2239,10,154
7921,01-12-2011,4,12,16,0,4,1,1,0.4,0.4091,0.4,0.194,9,201
7922,01-12-2011,4,12,17,0,4,1,1,0.36,0.3485,0.46,0.1343,9,418
7923,01-12-2011,4,12,18,0,4,1,1,0.36,0.3636,0.43,0.1045,12,405
7924,01-12-2011,4,12,19,0,4,1,1,0.34,0.3485,0.46,0.1045,9,228
7925,01-12-2011,4,12,20,0,4,1,1,0.34,0.3485,0.46,0.1045,12,190
7926,01-12-2011,4,12,21,0,4,1,1,0.3,0.3182,0.61,0.1045,8,162
7927,01-12-2011,4,12,22,0,4,1,1,0.3,0.3333,0.61,0,5,104
7928,01-12-2011,4,12,23,0,4,1,1,0.26,0.2879,0.7,0.0896,3,73
7929,02-12-2011,4,12,0,0,5,1,1,0.26,0.2879,0.7,0.0896,6,38
7930,02-12-2011,4,12,1,0,5,1,1,0.24,0.2879,0.75,0,1,15
7931,02-12-2011,4,12,2,0,5,1,1,0.24,0.2879,0.75,0,0,10
7932,02-12-2011,4,12,3,0,5,1,1,0.22,0.2727,0.8,0,0,1
7933,02-12-2011,4,12,4,0,5,1,1,0.22,0.2727,0.8,0,0,3
7934,02-12-2011,4,12,5,0,5,1,1,0.22,0.2576,0.8,0.0896,0,23
7935,02-12-2011,4,12,6,0,5,1,1,0.22,0.2727,0.8,0,3,87
7936,02-12-2011,4,12,7,0,5,1,1,0.22,0.2576,0.87,0.0896,6,205
7937,02-12-2011,4,12,8,0,5,1,1,0.24,0.2879,0.87,0,13,445
7938,02-12-2011,4,12,9,0,5,1,1,0.28,0.3182,0.81,0,12,246
7939,02-12-2011,4,12,10,0,5,1,1,0.3,0.2879,0.75,0.2239,16,105
7940,02-12-2011,4,12,11,0,5,1,1,0.34,0.3333,0.66,0.1642,18,160
7941,02-12-2011,4,12,12,0,5,1,1,0.36,0.3485,0.57,0.1343,18,204
7942,02-12-2011,4,12,13,0,5,1,1,0.4,0.4091,0.47,0.1343,19,207
7943,02-12-2011,4,12,14,0,5,1,1,0.42,0.4242,0.44,0.1045,25,170
7944,02-12-2011,4,12,15,0,5,1,1,0.42,0.4242,0.41,0.0896,24,199
7945,02-12-2011,4,12,16,0,5,1,1,0.42,0.4242,0.41,0.0896,22,276
7946,02-12-2011,4,12,17,0,5,1,1,0.42,0.4242,0.38,0,20,411
7947,02-12-2011,4,12,18,0,5,1,1,0.4,0.4091,0.5,0,10,372
7948,02-12-2011,4,12,19,0,5,1,1,0.34,0.3182,0.53,0.2537,13,265
7949,02-12-2011,4,12,20,0,5,1,1,0.38,0.3939,0.4,0.2836,12,190
7950,02-12-2011,4,12,21,0,5,1,1,0.34,0.3333,0.49,0.194,9,111
7951,02-12-2011,4,12,22,0,5,1,1,0.32,0.3182,0.53,0.194,7,102
7952,02-12-2011,4,12,23,0,5,1,1,0.32,0.303,0.53,0.2836,14,95
7953,03-12-2011,4,12,0,0,6,0,1,0.3,0.2879,0.56,0.2537,10,75
7954,03-12-2011,4,12,1,0,6,0,1,0.26,0.2576,0.65,0.194,9,71
7955,03-12-2011,4,12,2,0,6,0,1,0.26,0.2576,0.65,0.1642,9,50
7956,03-12-2011,4,12,3,0,6,0,1,0.24,0.2424,0.7,0.1343,4,9
7957,03-12-2011,4,12,4,0,6,0,1,0.22,0.2273,0.75,0.1343,1,8
7958,03-12-2011,4,12,5,0,6,0,1,0.24,0.2576,0.7,0.0896,0,6
7959,03-12-2011,4,12,6,0,6,0,1,0.24,0.2576,0.65,0.1045,1,11
7960,03-12-2011,4,12,7,0,6,0,1,0.22,0.2576,0.75,0.0896,2,26
7961,03-12-2011,4,12,8,0,6,0,1,0.24,0.2576,0.75,0.0896,1,63
7962,03-12-2011,4,12,9,0,6,0,1,0.26,0.2727,0.7,0.1045,25,124
7963,03-12-2011,4,12,10,0,6,0,1,0.32,0.3333,0.61,0.1343,22,195
7964,03-12-2011,4,12,11,0,6,0,1,0.32,0.3333,0.57,0.0896,48,275
7965,03-12-2011,4,12,12,0,6,0,1,0.36,0.3788,0.5,0,78,358
7966,03-12-2011,4,12,13,0,6,0,1,0.36,0.3636,0.5,0.0896,70,292
7967,03-12-2011,4,12,14,0,6,0,1,0.36,0.3788,0.46,0,92,343
7968,03-12-2011,4,12,15,0,6,0,1,0.38,0.3939,0.46,0,100,337
7969,03-12-2011,4,12,16,0,6,0,1,0.38,0.3939,0.46,0,75,305
7970,03-12-2011,4,12,17,0,6,0,1,0.36,0.3788,0.62,0,46,232
7971,03-12-2011,4,12,18,0,6,0,1,0.34,0.3333,0.53,0.1343,31,224
7972,03-12-2011,4,12,19,0,6,0,1,0.3,0.3182,0.61,0.0896,31,175
7973,03-12-2011,4,12,20,0,6,0,1,0.3,0.3182,0.61,0.0896,17,127
7974,03-12-2011,4,12,21,0,6,0,2,0.3,0.3182,0.61,0.0896,5,109
7975,03-12-2011,4,12,22,0,6,0,2,0.32,0.3333,0.61,0.0896,17,114
7976,03-12-2011,4,12,23,0,6,0,1,0.3,0.303,0.7,0.1343,12,85
7977,04-12-2011,4,12,0,0,0,0,1,0.3,0.3182,0.7,0.1045,19,83
7978,04-12-2011,4,12,1,0,0,0,1,0.3,0.3182,0.75,0.0896,20,74
7979,04-12-2011,4,12,2,0,0,0,1,0.26,0.303,0.81,0,11,62
7980,04-12-2011,4,12,3,0,0,0,1,0.28,0.3182,0.75,0,7,41
7981,04-12-2011,4,12,4,0,0,0,1,0.26,0.303,0.87,0,2,11
7982,04-12-2011,4,12,5,0,0,0,1,0.26,0.303,0.81,0,2,4
7983,04-12-2011,4,12,6,0,0,0,1,0.24,0.2879,0.93,0,1,4
7984,04-12-2011,4,12,7,0,0,0,1,0.26,0.303,0.87,0,3,26
7985,04-12-2011,4,12,8,0,0,0,1,0.26,0.303,0.87,0,7,55
7986,04-12-2011,4,12,9,0,0,0,1,0.3,0.3333,0.81,0,12,126
7987,04-12-2011,4,12,10,0,0,0,1,0.32,0.3333,0.81,0.1343,36,216
7988,04-12-2011,4,12,11,0,0,0,1,0.34,0.3333,0.81,0.1642,48,254
7989,04-12-2011,4,12,12,0,0,0,1,0.36,0.3485,0.81,0.1642,82,329
7990,04-12-2011,4,12,13,0,0,0,1,0.4,0.4091,0.66,0.2239,88,357
7991,04-12-2011,4,12,14,0,0,0,1,0.42,0.4242,0.62,0.1343,77,323
7992,04-12-2011,4,12,15,0,0,0,1,0.42,0.4242,0.62,0.194,69,296
7993,04-12-2011,4,12,16,0,0,0,1,0.42,0.4242,0.58,0.2239,64,330
7994,04-12-2011,4,12,17,0,0,0,1,0.38,0.3939,0.76,0.1343,38,245
7995,04-12-2011,4,12,18,0,0,0,1,0.38,0.3939,0.71,0,10,171
7996,04-12-2011,4,12,19,0,0,0,1,0.38,0.3939,0.76,0,15,173
7997,04-12-2011,4,12,20,0,0,0,1,0.36,0.3485,0.76,0.1343,8,124
7998,04-12-2011,4,12,21,0,0,0,1,0.36,0.3636,0.81,0.1045,7,72
7999,04-12-2011,4,12,22,0,0,0,1,0.34,0.3485,0.87,0.1045,5,64
8000,04-12-2011,4,12,23,0,0,0,1,0.34,0.3485,0.87,0.1045,3,45
8001,05-12-2011,4,12,0,0,1,1,1,0.32,0.3333,0.87,0.0896,3,24
8002,05-12-2011,4,12,1,0,1,1,1,0.32,0.3485,0.87,0,2,12
8003,05-12-2011,4,12,2,0,1,1,1,0.32,0.3485,0.87,0,0,8
8004,05-12-2011,4,12,3,0,1,1,1,0.32,0.3485,0.87,0,0,2
8005,05-12-2011,4,12,4,0,1,1,1,0.3,0.3182,0.87,0.1045,0,7
8006,05-12-2011,4,12,5,0,1,1,1,0.3,0.3182,0.87,0.1045,1,25
8007,05-12-2011,4,12,6,0,1,1,1,0.3,0.3182,0.93,0.0896,1,90
8008,05-12-2011,4,12,7,0,1,1,1,0.32,0.3485,0.9,0,9,283
8009,05-12-2011,4,12,8,0,1,1,1,0.32,0.3485,0.93,0,12,404
8010,05-12-2011,4,12,9,0,1,1,2,0.36,0.3636,0.87,0.0896,12,190
8011,05-12-2011,4,12,10,0,1,1,2,0.36,0.3636,0.87,0.0896,9,87
8012,05-12-2011,4,12,11,0,1,1,2,0.36,0.3636,0.87,0.0896,17,123
8013,05-12-2011,4,12,12,0,1,1,2,0.4,0.4091,0.76,0.1045,29,154
8014,05-12-2011,4,12,13,0,1,1,2,0.42,0.4242,0.71,0.0896,18,171
8015,05-12-2011,4,12,14,0,1,1,2,0.46,0.4545,0.67,0,7,133
8016,05-12-2011,4,12,15,0,1,1,2,0.46,0.4545,0.72,0.0896,16,148
8017,05-12-2011,4,12,16,0,1,1,1,0.5,0.4848,0.63,0.0896,10,248
8018,05-12-2011,4,12,17,0,1,1,1,0.42,0.4242,0.77,0,16,446
8019,05-12-2011,4,12,18,0,1,1,1,0.44,0.4394,0.77,0,13,399
8020,05-12-2011,4,12,19,0,1,1,2,0.46,0.4545,0.77,0,13,308
8021,05-12-2011,4,12,20,0,1,1,2,0.46,0.4545,0.82,0.1045,15,205
8022,05-12-2011,4,12,21,0,1,1,2,0.44,0.4394,0.88,0.0896,10,176
8023,05-12-2011,4,12,22,0,1,1,2,0.44,0.4394,0.88,0.1343,12,106
8024,05-12-2011,4,12,23,0,1,1,2,0.46,0.4545,0.88,0.1343,8,62
8025,06-12-2011,4,12,0,0,2,1,2,0.5,0.4848,0.77,0.2985,3,28
8026,06-12-2011,4,12,1,0,2,1,2,0.46,0.4545,0.88,0.2985,2,16
8027,06-12-2011,4,12,2,0,2,1,2,0.46,0.4545,0.87,0.194,0,3
8028,06-12-2011,4,12,3,0,2,1,2,0.46,0.4545,0.87,0.194,0,3
8029,06-12-2011,4,12,4,0,2,1,3,0.46,0.4545,0.88,0.2239,0,7
8030,06-12-2011,4,12,5,0,2,1,3,0.46,0.4545,0.88,0.2239,0,20
8031,06-12-2011,4,12,6,0,2,1,2,0.44,0.4394,0.94,0.2836,5,86
8032,06-12-2011,4,12,7,0,2,1,2,0.46,0.4545,0.94,0.194,7,234
8033,06-12-2011,4,12,8,0,2,1,2,0.46,0.4545,0.94,0.194,13,414
8034,06-12-2011,4,12,9,0,2,1,2,0.46,0.4545,0.94,0.2239,4,204
8035,06-12-2011,4,12,10,0,2,1,3,0.46,0.4545,0.94,0.2836,6,50
8036,06-12-2011,4,12,11,0,2,1,3,0.46,0.4545,0.94,0.2537,4,32
8037,06-12-2011,4,12,12,0,2,1,3,0.46,0.4545,1,0.2239,5,55
8038,06-12-2011,4,12,13,0,2,1,3,0.46,0.4545,1,0.194,6,71
8039,06-12-2011,4,12,14,0,2,1,3,0.48,0.4697,1,0.2239,6,75
8040,06-12-2011,4,12,15,0,2,1,3,0.5,0.4848,1,0.194,2,45
8041,06-12-2011,4,12,16,0,2,1,3,0.46,0.4545,1,0.2537,4,88
8042,06-12-2011,4,12,17,0,2,1,2,0.46,0.4545,1,0.2239,13,262
8043,06-12-2011,4,12,18,0,2,1,2,0.46,0.4545,1,0.2836,17,304
8044,06-12-2011,4,12,19,0,2,1,3,0.46,0.4545,1,0.2985,10,233
8045,06-12-2011,4,12,20,0,2,1,3,0.46,0.4545,1,0.2985,3,110
8046,06-12-2011,4,12,21,0,2,1,2,0.44,0.4394,1,0.194,6,114
8047,06-12-2011,4,12,22,0,2,1,3,0.46,0.4545,1,0.1642,5,87
8048,06-12-2011,4,12,23,0,2,1,3,0.46,0.4545,1,0.1642,5,53
8049,07-12-2011,4,12,0,0,3,1,1,0.44,0.4394,1,0.194,3,33
8050,07-12-2011,4,12,1,0,3,1,2,0.46,0.4545,1,0.2537,4,13
8051,07-12-2011,4,12,2,0,3,1,3,0.46,0.4545,1,0.2239,2,6
8052,07-12-2011,4,12,3,0,3,1,3,0.46,0.4545,1,0.2239,0,3
8053,07-12-2011,4,12,4,0,3,1,3,0.46,0.4545,1,0.1642,0,1
8054,07-12-2011,4,12,5,0,3,1,3,0.46,0.4545,1,0.1642,0,3
8055,07-12-2011,4,12,6,0,3,1,3,0.48,0.4697,1,0.4179,0,18
8056,07-12-2011,4,12,7,0,3,1,3,0.44,0.4394,1,0.1045,3,46
8057,07-12-2011,4,12,8,0,3,1,3,0.44,0.4394,1,0,6,86
8058,07-12-2011,4,12,9,0,3,1,3,0.44,0.4394,1,0.2537,0,64
8059,07-12-2011,4,12,10,0,3,1,3,0.44,0.4394,1,0.0896,1,33
8060,07-12-2011,4,12,11,0,3,1,3,0.44,0.4394,1,0.0896,3,50
8061,07-12-2011,4,12,12,0,3,1,3,0.44,0.4394,1,0.1343,4,33
8062,07-12-2011,4,12,13,0,3,1,3,0.44,0.4394,1,0.194,5,33
8063,07-12-2011,4,12,14,0,3,1,3,0.44,0.4394,1,0.194,1,25
8064,07-12-2011,4,12,15,0,3,1,3,0.42,0.4242,0.94,0.2239,5,30
8065,07-12-2011,4,12,16,0,3,1,3,0.42,0.4242,0.94,0.194,3,31
8066,07-12-2011,4,12,17,0,3,1,3,0.4,0.4091,1,0.3284,4,52
8067,07-12-2011,4,12,18,0,3,1,3,0.4,0.4091,0.94,0.2985,3,51
8068,07-12-2011,4,12,19,0,3,1,3,0.34,0.2879,0.87,0.6418,2,33
8069,07-12-2011,4,12,20,0,3,1,3,0.34,0.2879,0.87,0.6418,1,26
8070,07-12-2011,4,12,21,0,3,1,3,0.3,0.2576,0.87,0.5224,0,6
8071,07-12-2011,4,12,22,0,3,1,3,0.24,0.197,0.93,0.4478,0,13
8072,07-12-2011,4,12,23,0,3,1,1,0.24,0.2121,0.93,0.3881,0,16
8073,08-12-2011,4,12,0,0,4,1,2,0.26,0.2273,0.87,0.2985,0,21
8074,08-12-2011,4,12,1,0,4,1,1,0.26,0.2273,0.81,0.3582,1,7
8075,08-12-2011,4,12,2,0,4,1,1,0.28,0.2727,0.65,0.2239,0,4
8076,08-12-2011,4,12,3,0,4,1,1,0.26,0.2273,0.6,0.2985,0,1
8077,08-12-2011,4,12,4,0,4,1,2,0.24,0.197,0.6,0.4627,0,2
8078,08-12-2011,4,12,5,0,4,1,1,0.22,0.2121,0.64,0.2239,0,12
8079,08-12-2011,4,12,6,0,4,1,1,0.22,0.2121,0.55,0.2836,0,71
8080,08-12-2011,4,12,7,0,4,1,1,0.22,0.2121,0.6,0.2239,11,244
8081,08-12-2011,4,12,8,0,4,1,1,0.22,0.2121,0.55,0.2836,11,429
8082,08-12-2011,4,12,9,0,4,1,1,0.24,0.2121,0.52,0.3881,7,225
8083,08-12-2011,4,12,10,0,4,1,1,0.26,0.2273,0.52,0.3284,1,110
8084,08-12-2011,4,12,11,0,4,1,1,0.28,0.2727,0.52,0.2537,6,106
8085,08-12-2011,4,12,12,0,4,1,1,0.28,0.2576,0.52,0.3284,8,156
8086,08-12-2011,4,12,13,0,4,1,1,0.3,0.2727,0.49,0.3582,9,124
8087,08-12-2011,4,12,14,0,4,1,1,0.32,0.303,0.45,0.2537,16,137
8088,08-12-2011,4,12,15,0,4,1,1,0.32,0.3333,0.45,0.1343,19,117
8089,08-12-2011,4,12,16,0,4,1,1,0.32,0.3182,0.45,0.194,7,208
8090,08-12-2011,4,12,17,0,4,1,1,0.3,0.3182,0.49,0.1045,10,331
8091,08-12-2011,4,12,18,0,4,1,1,0.28,0.2727,0.52,0.2239,12,318
8092,08-12-2011,4,12,19,0,4,1,1,0.26,0.2727,0.56,0.1045,12,232
8093,08-12-2011,4,12,20,0,4,1,1,0.26,0.2727,0.6,0.1045,5,175
8094,08-12-2011,4,12,21,0,4,1,1,0.28,0.303,0.61,0.0896,4,139
8095,08-12-2011,4,12,22,0,4,1,1,0.26,0.2727,0.65,0.1343,8,92
8096,08-12-2011,4,12,23,0,4,1,1,0.24,0.2576,0.7,0.1045,3,61
8097,09-12-2011,4,12,0,0,5,1,1,0.24,0.2879,0.65,0,8,34
8098,09-12-2011,4,12,1,0,5,1,1,0.24,0.2879,0.65,0,2,14
8099,09-12-2011,4,12,2,0,5,1,1,0.24,0.2879,0.7,0,2,12
8100,09-12-2011,4,12,3,0,5,1,1,0.22,0.2727,0.8,0,1,6
8101,09-12-2011,4,12,4,0,5,1,1,0.22,0.2727,0.8,0,1,2
8102,09-12-2011,4,12,5,0,5,1,1,0.22,0.2727,0.8,0,0,20
8103,09-12-2011,4,12,6,0,5,1,1,0.22,0.2576,0.8,0.0896,1,63
8104,09-12-2011,4,12,7,0,5,1,1,0.22,0.2576,0.75,0.0896,4,199
8105,09-12-2011,4,12,8,0,5,1,1,0.24,0.2879,0.81,0,7,385
8106,09-12-2011,4,12,9,0,5,1,1,0.26,0.2879,0.81,0.0896,8,264
8107,09-12-2011,4,12,10,0,5,1,2,0.3,0.303,0.7,0.1642,11,126
8108,09-12-2011,4,12,11,0,5,1,1,0.32,0.303,0.7,0.2537,15,136
8109,09-12-2011,4,12,12,0,5,1,1,0.36,0.3333,0.57,0.2985,27,173
8110,09-12-2011,4,12,13,0,5,1,1,0.38,0.3939,0.5,0.194,27,168
8111,09-12-2011,4,12,14,0,5,1,1,0.38,0.3939,0.46,0.2836,24,187
8112,09-12-2011,4,12,15,0,5,1,1,0.38,0.3939,0.46,0.2836,29,189
8113,09-12-2011,4,12,16,0,5,1,1,0.36,0.3485,0.62,0.1343,24,250
8114,09-12-2011,4,12,17,0,5,1,1,0.34,0.3485,0.66,0.1045,10,362
8115,09-12-2011,4,12,18,0,5,1,1,0.34,0.3636,0.61,0,10,318
8116,09-12-2011,4,12,19,0,5,1,1,0.34,0.3636,0.61,0,10,199
8117,09-12-2011,4,12,20,0,5,1,1,0.3,0.3333,0.81,0,10,150
8118,09-12-2011,4,12,21,0,5,1,1,0.3,0.3333,0.75,0,9,140
8119,09-12-2011,4,12,22,0,5,1,1,0.28,0.3182,0.87,0,15,129
8120,09-12-2011,4,12,23,0,5,1,1,0.28,0.3182,0.81,0,6,94
8121,10-12-2011,4,12,0,0,6,0,2,0.26,0.2727,0.81,0.1045,11,77
8122,10-12-2011,4,12,1,0,6,0,2,0.26,0.2576,0.7,0.1642,11,66
8123,10-12-2011,4,12,2,0,6,0,2,0.28,0.303,0.61,0.0896,12,60
8124,10-12-2011,4,12,3,0,6,0,2,0.28,0.303,0.61,0.0896,5,25
8125,10-12-2011,4,12,4,0,6,0,2,0.26,0.2727,0.65,0.1045,0,3
8126,10-12-2011,4,12,5,0,6,0,1,0.26,0.2576,0.6,0.1642,0,6
8127,10-12-2011,4,12,6,0,6,0,1,0.24,0.2576,0.65,0.1045,1,11
8128,10-12-2011,4,12,7,0,6,0,1,0.24,0.2273,0.65,0.194,0,11
8129,10-12-2011,4,12,8,0,6,0,1,0.26,0.2727,0.65,0.1343,5,73
8130,10-12-2011,4,12,9,0,6,0,1,0.28,0.2576,0.61,0.2836,15,149
8131,10-12-2011,4,12,10,0,6,0,1,0.32,0.303,0.57,0.2537,31,192
8132,10-12-2011,4,12,11,0,6,0,1,0.32,0.2879,0.53,0.4179,44,236
8133,10-12-2011,4,12,12,0,6,0,1,0.32,0.2879,0.45,0.4179,48,283
8134,10-12-2011,4,12,13,0,6,0,1,0.34,0.303,0.34,0.4179,47,286
8135,10-12-2011,4,12,14,0,6,0,1,0.34,0.303,0.31,0.3284,51,293
8136,10-12-2011,4,12,15,0,6,0,1,0.34,0.303,0.34,0.3582,60,299
8137,10-12-2011,4,12,16,0,6,0,1,0.32,0.2879,0.31,0.3881,58,241
8138,10-12-2011,4,12,17,0,6,0,1,0.28,0.2576,0.36,0.3284,34,185
8139,10-12-2011,4,12,18,0,6,0,1,0.26,0.2576,0.38,0.2239,28,172
8140,10-12-2011,4,12,19,0,6,0,1,0.26,0.2424,0.38,0.2836,15,154
8141,10-12-2011,4,12,20,0,6,0,1,0.24,0.2273,0.35,0.2239,10,124
8142,10-12-2011,4,12,21,0,6,0,1,0.22,0.2121,0.44,0.2239,4,83
8143,10-12-2011,4,12,22,0,6,0,1,0.22,0.2273,0.41,0.1343,7,95
8144,10-12-2011,4,12,23,0,6,0,1,0.2,0.2121,0.47,0.1642,5,66
8145,11-12-2011,4,12,0,0,0,0,1,0.2,0.197,0.51,0.2239,5,74
8146,11-12-2011,4,12,1,0,0,0,1,0.16,0.1515,0.59,0.2239,8,62
8147,11-12-2011,4,12,2,0,0,0,1,0.18,0.1667,0.55,0.2537,5,52
8148,11-12-2011,4,12,3,0,0,0,1,0.16,0.1818,0.59,0.1343,2,19
8149,11-12-2011,4,12,4,0,0,0,1,0.16,0.1667,0.59,0.1642,0,5
8150,11-12-2011,4,12,5,0,0,0,1,0.18,0.2121,0.59,0.1045,0,6
8151,11-12-2011,4,12,6,0,0,0,1,0.16,0.2273,0.59,0,0,10
8152,11-12-2011,4,12,7,0,0,0,1,0.18,0.2424,0.55,0,1,31
8153,11-12-2011,4,12,8,0,0,0,1,0.16,0.2273,0.69,0,4,72
8154,11-12-2011,4,12,9,0,0,0,1,0.2,0.2576,0.59,0,19,107
8155,11-12-2011,4,12,10,0,0,0,1,0.24,0.2879,0.44,0,30,194
8156,11-12-2011,4,12,11,0,0,0,1,0.26,0.303,0.35,0,31,197
8157,11-12-2011,4,12,12,0,0,0,1,0.26,0.303,0.35,0,42,288
8158,11-12-2011,4,12,13,0,0,0,1,0.3,0.3333,0.31,0,44,268
8159,11-12-2011,4,12,14,0,0,0,1,0.3,0.3333,0.28,0,44,242
8160,11-12-2011,4,12,15,0,0,0,1,0.3,0.3333,0.26,0,47,266
8161,11-12-2011,4,12,16,0,0,0,1,0.3,0.3333,0.26,0,32,206
8162,11-12-2011,4,12,17,0,0,0,1,0.28,0.3182,0.3,0,13,163
8163,11-12-2011,4,12,18,0,0,0,1,0.24,0.2273,0.48,0.194,12,163
8164,11-12-2011,4,12,19,0,0,0,1,0.22,0.2273,0.55,0.194,7,105
8165,11-12-2011,4,12,20,0,0,0,1,0.22,0.2424,0.55,0.1045,10,72
8166,11-12-2011,4,12,21,0,0,0,1,0.22,0.2727,0.55,0,10,63
8167,11-12-2011,4,12,22,0,0,0,1,0.22,0.2727,0.55,0,7,43
8168,11-12-2011,4,12,23,0,0,0,1,0.2,0.2576,0.69,0,4,35
8169,12-12-2011,4,12,0,0,1,1,1,0.2,0.2273,0.69,0.0896,4,20
8170,12-12-2011,4,12,1,0,1,1,1,0.2,0.2576,0.69,0,0,9
8171,12-12-2011,4,12,2,0,1,1,1,0.2,0.2576,0.69,0,0,4
8172,12-12-2011,4,12,3,0,1,1,1,0.18,0.2424,0.74,0,0,2
8173,12-12-2011,4,12,4,0,1,1,1,0.18,0.2424,0.74,0,0,3
8174,12-12-2011,4,12,5,0,1,1,1,0.16,0.2273,0.8,0,0,21
8175,12-12-2011,4,12,6,0,1,1,1,0.16,0.1818,0.8,0.1045,1,64
8176,12-12-2011,4,12,7,0,1,1,1,0.14,0.1515,0.86,0.1343,4,235
8177,12-12-2011,4,12,8,0,1,1,2,0.16,0.1818,0.8,0.1045,7,385
8178,12-12-2011,4,12,9,0,1,1,2,0.18,0.2121,0.74,0.0896,12,220
8179,12-12-2011,4,12,10,0,1,1,2,0.22,0.2424,0.69,0.1045,14,105
8180,12-12-2011,4,12,11,0,1,1,2,0.26,0.2879,0.6,0.0896,15,115
8181,12-12-2011,4,12,12,0,1,1,1,0.28,0.2879,0.52,0.1045,7,145
8182,12-12-2011,4,12,13,0,1,1,2,0.3,0.3182,0.52,0.1045,13,166
8183,12-12-2011,4,12,14,0,1,1,2,0.32,0.3333,0.53,0.1343,16,111
8184,12-12-2011,4,12,15,0,1,1,2,0.32,0.3333,0.57,0.1045,8,132
8185,12-12-2011,4,12,16,0,1,1,2,0.32,0.3333,0.57,0.0896,5,214
